BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
00001858                        ,0099            ,01-SEP-18,00147500                        ,       .99,         1,SOUTH  ,        34,2018
00001871                        ,1245            ,01-SEP-18,00084759                        ,      1.16,         1,EAST   ,        34,2018
00001871                        ,1245            ,01-SEP-18,00321448                        ,      2.49,         1,EAST   ,        34,2018
00001874                        ,0183            ,01-SEP-18,04734913                        ,      1.99,         1,EAST   ,        34,2018
00001875                        ,0010            ,01-SEP-18,00761347                        ,      5.49,         1,EAST   ,        34,2018
00001879                        ,1709            ,01-SEP-18,02992192                        ,      4.69,         1,CENTRAL,        34,2018
00001880                        ,1709            ,01-SEP-18,00101656                        ,      3.99,         1,CENTRAL,        34,2018
00001891                        ,1990            ,01-SEP-18,00678625                        ,       .49,         1,CENTRAL,        34,2018
00001910                        ,0779            ,01-SEP-18,00676415                        ,      2.99,         1,CENTRAL,        34,2018
00001913                        ,0401            ,01-SEP-18,00959525                        ,      2.24,         1,CENTRAL,        34,2018
00001917                        ,4146            ,01-SEP-18,00093161                        ,      2.99,         1,WEST   ,        34,2018
00001924                        ,2244            ,01-SEP-18,00524757                        ,      2.69,         1,CENTRAL,        34,2018
00001942                        ,2391            ,02-SEP-18,01091186                        ,      1.99,         1,WEST   ,        35,2018
00001953                        ,3964            ,02-SEP-18,00084814                        ,      2.19,         1,WEST   ,        35,2018
00001955                        ,0514            ,02-SEP-18,04029886                        ,      1.59,         1,CENTRAL,        35,2018
00001955                        ,0514            ,02-SEP-18,04483143                        ,      2.49,         1,CENTRAL,        35,2018
00001960                        ,0554            ,02-SEP-18,00761736                        ,       .89,         1,CENTRAL,        35,2018
00001960                        ,0554            ,02-SEP-18,03670278                        ,       .99,         1,CENTRAL,        35,2018
00001966                        ,2077            ,02-SEP-18,00084916                        ,      1.49,         1,EAST   ,        35,2018
00001966                        ,2077            ,02-SEP-18,03683795                        ,      1.59,         1,EAST   ,        35,2018
00001966                        ,2077            ,02-SEP-18,01400853                        ,      5.32,         1,EAST   ,        35,2018
00001971                        ,1809            ,01-SEP-18,00097506                        ,      2.99,         1,SOUTH  ,        34,2018
00001987                        ,1873            ,02-SEP-18,06735193                        ,      6.49,         1,CENTRAL,        35,2018
00002004                        ,4623            ,02-SEP-18,00075929                        ,      2.99,         1,EAST   ,        35,2018
00002011                        ,1187            ,01-SEP-18,06822717                        ,       2.5,         1,EAST   ,        34,2018
00002015                        ,2572            ,02-SEP-18,00441634                        ,       2.5,         1,WEST   ,        35,2018
00002032                        ,3940            ,02-SEP-18,05381493                        ,      2.29,         1,EAST   ,        35,2018
00002046                        ,2756            ,02-SEP-18,02505257                        ,      1.49,         1,CENTRAL,        35,2018
00002050                        ,1895            ,03-SEP-18,00086328                        ,        .8,         2,EAST   ,        35,2018
00002066                        ,2175            ,02-SEP-18,02315612                        ,      1.99,         1,WEST   ,        35,2018
00002067                        ,2780            ,02-SEP-18,06180254                        ,      2.29,         1,WEST   ,        35,2018
